품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
202200636,페라온플루주(페라미비르수화물),Peraonflu inj.,동광제약(주),"Dongkwang Pharm. Co., Ltd.",2022-02-09,의약품,5211,정상,,페라미비르수화물,"염화나트륨,주사용수",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806459072900,8806459072917,8806459072924",J05AH03,,,,Peramivir Hydrate
202100881,페라원스주(페라미비르수화물),Peraonce Injection,(주)종근당,Chong Kun Dang Pharm.,2021-01-28,의약품,5293,정상,,페라미비르수화물,"염화나트륨,주사용수",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806433086701,8806433086725,8806433086718",J05AH03,,,,Peramivir Hydrate
202104290,페라원스프리믹스주(페라미비르수화물),Peraonce premix inj.,(주)종근당,Chong Kun Dang Pharm.,2021-05-31,의약품,5301,정상,,페라미비르수화물,"염화나트륨,주사용수",,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806433087500,8806433087517",J05AH03,,,,Peramivir Hydrate
202107458,페라타조주2.25그램(피페라실린나트륨·타조박탐나트륨),PERATAZO INJ. 2.25G,대웅바이오(주),Daewoong Bio Inc.,2021-11-15,의약품,5337,정상,,피페라실린나트륨·타조박탐나트륨,,,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806940037104,8806940037111,8806940037128",J01CR05,202107458,,,Piperacillin Sodium·Tazobactam Sodium
202107459,페라타조주4.5그램(피페라실린나트륨·타조박탐나트륨),PERATAZO INJ. 4.5G,대웅바이오(주),Daewoong Bio Inc.,2021-11-15,의약품,5338,정상,,피페라실린나트륨ㆍ타조박탐나트륨,,,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806940037203,8806940037210,8806940037227",J01CR05,202107459,,,Piperacillin Sodium·Tazobactam Sodium
199700538,"페라탐주(설박탐나트륨ㆍ세포페라존나트륨)(수출명:오큐팔주,비센세프주)","PERATAM(Cefoperazone sodiumㆍ Sulbactam sodium)(Export name: OCUPAL, BICENCEF)",국제약품(주),"KUKJE pharmaceutical co., ltd",1997-07-31,의약품,179,정상,,세포페라존나트륨/설박탐나트륨,,,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806437024303,8806437024310,8806437024327,8806437024334,8806437024341,8806437024358,8806437024365",J01DD62,199700538,,,Cefoperazone Sodium/Sulbactam Sodium
201600616,페라탐주2그램(설박탐나트륨·세포페라존나트륨),"PERATAM 2g(Sulbactam sodium, Cefoperazone sodium)",국제약품(주),"KUKJE pharmaceutical co., ltd",2016-01-29,의약품,5088,정상,,세포페라존나트륨/설박탐나트륨,,,전문의약품,완제의약품,허가,제조,,,,,,,N,"8806437042611,8806437042604,8806437042628",J01DD62,,,,Cefoperazone Sodium/Sulbactam Sodium
201708524,페라플루디액(과아세트산액0.2%),,주식회사 밸리,VALLEY INC,2017-12-22,의약품,4,정상,,과아세트산액0.2%,"벤조트리아졸,벤질알코올,에탄올95%,아세트산나트륨수화물,수산화칼륨,아스피린,피이지 피피지(22:34) 공중합체,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8800557000100,8800557000124,8800557000117",V07AV,,201708524,,Peracetic Acid Solution 0.2%
201905713,페렉손서방정(에페리손염산염),Perexone SR Tab.(Eperisone HCl),동광제약(주),"Dongkwang Pharm. Co., Ltd.",2019-08-13,의약품,5153,정상,,에페리손염산염,"시트르산수화물,미결정셀룰로오스,히프로멜로오스,콜로이드성이산화규소,스테아르산마그네슘,오파드라이흰색(88A180040),전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,원형,,,8.2,8.2,N,"8806459066800,8806459066817,8806459066824",M03BX09,201905713,,,Eperisone Hydrochloride
199201527,"페렌탈정(펜톡시필린)(수출명:Vazofen Tabs., PERENTAL L.P. Tabs.)(수출용)",Perental L.P. Tab.,한국유나이티드제약(주),Korea United Pharm.,1992-01-21,의약품,67,정상,,펜톡시필린,"히프로멜로오스,글리세릴베헤네이트,포비돈,스테아르산마그네슘,탤크,오파드라이분홍색(21S640003)",,전문의약품,완제의약품,허가,제조,,타원형,,,16.1,7.7,N,"8806443044203,8806443044210,8806443044227,8806443044234,8806443044241,8806443044258,8806443044265,8806443044272,8806443044289,8806443044296",C04AD03,,,,Pentoxifylline
200302015,페로딜정(이펜프로딜타르타르산염),PERODILTAB.(IFENPRODILTARTRATE),영풍제약(주),"Young Poong Pharmaceutical Co., Ltd.",2003-03-07,의약품,477,정상,,이펜프로딜타르타르산염,"폴리소르베이트80,미결정셀룰로오스,히프로멜로오스,피마자유,유당수화물,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,7,7,N,"8806619018304,8806619018311,8806619018328,8806619018335,8806619018342,8806619018359",C04AX28,,,,Ifenprodil Tartrate
201003176,페로빈주(수크로오스수산화제이철착염),FERROVIN (Ferric hydroxide sucrose complex),국제약품(주),"KUKJE pharmaceutical co., ltd",2010-04-30,의약품,667,정상,,수크로오스수산화제이철착염,"수산화나트륨,주사용수",,전문의약품,완제의약품,허가,수입,,,,,,,N,"8806437032803,8806437032810,8806437032827",B03AC,,,그리스,Ferric Hydroxide Sucrose Complex
199200645,페로세린연질캅셀(수출용),Feroserin Soft Cap.,(주)바이넥스,"Binex Co., Ltd.",1992-02-20,의약품,126,정상,,건조황산제일철/시아노코발라민/폴산/DL-세린,"호박산젤라틴,콩기름,레시틴,에틸바닐린,분획야자유,소르비톨액(비결정성),산화티탄,카르나우바납,적색 40호,황색203호,백납,농글리세린,청색1호",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806431018902,8806431018926,8806431018933",B03AE01,,,,Dried Ferrous Sulfate/Cyanocobalamin/Folic Acid/DL-Serine
200704535,페로시아정1밀리그램(피나스테리드),Perocia Tablet 1mg,(주)유한양행,YUHAN Coporation,2007-04-19,의약품,5022,정상,,피나스테리드,"폴록사머 407,미결정셀룰로오스,크로스포비돈,유당수화물,스테아르산마그네슘,전호화전분,경질무수규산,히드록시프로필셀룰로오스,오파드라이핑크(85G44100)",,전문의약품,완제의약품,신고,제조,,팔각형,,,8.0,7.4,N,"8806421025903,8806421025910,8806421025927",D11AX10,200704535,,,Finasteride
199600631,페로친주(페르페나진염산염)(수출용),Perochin Injection (Perphenazine Hydrochloride),(주)제일제약,"Jeil Pharmaceutical Co.,Ltd.",1996-02-12,의약품,144,정상,,페르페나진염산염,"벤질알코올,아황산수소나트륨,아세트산나트륨수화물,염화나트륨,아세트산 무수물,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806505009607,8806505009614,8806505009621",N05AB03,,,,Perphenazine Hydrochloride
199100628,페로틴정20밀리그람(파모티딘),Ferotine Tab. 20mg,코오롱제약(주),KOLON PHARMA,1991-12-09,의약품,41,정상,,파모티딘,"유당수화물,포비돈,스테아르산마그네슘,옥수수전분,오파드라이흰색(03F68945)",,전문의약품,완제의약품,신고,제조,,원형,,,7,7,N,"8806703019200,8806703019217,8806703019224,8806703019231",A02BA03,,,,Famotidine
197900157,페록살정(플루페남산)(수출용),Peroxal Tab.,(주)마더스제약,MOTHER'S PHARMACEUTICAL.,1979-08-30,의약품,123,정상,,플루페남산,"미결정셀룰로오스,히프로멜로오스2910,유당수화물,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,탈크,카르복시메틸셀룰로오스칼슘,경질무수규산,히드록시프로필셀룰로오스,식약청인정타르색소",,전문의약품,완제의약품,신고,제조,,원형,,,9,9,N,"8806228003807,8806552011905,8806552011912,8806552011929,8806552011936,8806552011943",M01AG03,,,,Flufenamic Acid
198500393,페록살캡슐(플루페남산)(수출용),Feroxal Cap.,(주)마더스제약,MOTHER'S PHARMACEUTICAL.,1985-10-24,의약품,140,정상,,플루페남산,"유당수화물,스테아르산마그네슘,경질무수규산,캡슐",,전문의약품,완제의약품,신고,제조,,장방형,,,14.20,5.05,N,"8806228003906,8806552012100,8806552012117,8806552012124,8806552012131,8806552012148",M01AG03,,,,Flufenamic Acid
201507440,페록스정80밀리그램(페북소스타트),Ferox Tab. 80mg (Febuxostat),삼천당제약(주),Sam-chun-dang Pharm,2015-10-29,의약품,5102,정상,,페북소스타트,"미결정셀룰로오스102,크로스카르멜로오스나트륨,이지코트(HGY6731319),유당수화물,스테아르산마그네슘,경질무수규산,미결정셀룰로오스101,히드록시프로필셀룰로오스",,전문의약품,완제의약품,허가,제조,,장방형,,,17,6.5,N,"8806512046701,8806512046718",M04AA03,201507440,,,Febuxostat
199001319,페르본정(폴리네이트칼슘),Ferbon Tab. 5mg,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1990-11-23,의약품,179,정상,,폴리네이트칼슘,"프리젤라티나이즈드전분,스테아르산마그네슘,인산수소칼슘수화물,카르복시메틸셀룰로오스칼슘,옥수수전분",,전문의약품,완제의약품,신고,제조,,원형,,,7.14,7.14,N,"8806478024607,8806478024614,8806478024621,8806478024638",V03AF03,199001319,,,Calcium Folinate
198600880,페르본주사(폴리네이트칼슘),Ferbon Injection,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1986-09-29,의약품,121,정상,,폴리네이트칼슘,"벤질알코올,염화나트륨,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806478024706,8806478024713,8806478024720,8806478024737",V03AF03,,,,Calcium Folinate
201101492,페르본주사1%(폴리네이트칼슘),Ferbon Inj. 1%,삼진제약(주),"SAMJIN PHARM.CO.,LTD",2011-03-17,의약품,5010,정상,,폴리네이트칼슘,"수산화나트륨,염산(1:20),염화나트륨,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806478035108,8806478035122,8806478035115,8806478035214,8806478035313,8806478035412,8806478035511,8806478035207,8806478035306,8806478035405,8806478035504,8806478035320,8806478041918,8806478042014,8806478041901,8806478042007,8806478035221",V03AF03,,,,Calcium Folinate
199001320,페르본주사100밀리그람(폴리네이트칼슘),Ferbon Injection 100mg,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1990-12-04,의약품,180,정상,,폴리네이트칼슘,"벤질알코올,염화나트륨,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806478024805,8806478024812,8806478024829",V03AF03,,,,Calcium Folinate
198901292,페르본주사15밀리그람(폴리네이트칼슘),Ferbon Injection 15mg,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1989-06-21,의약품,158,정상,,폴리네이트칼슘,"벤질알코올,염화나트륨,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806478024904,8806478024911,8806478024928,8806478024935",V03AF03,,,,Calcium Folinate
199301651,페르본주사30밀리그람(폴리네이트칼슘),Ferbon Injection 30mg,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1993-07-29,의약품,210,정상,,폴리네이트칼슘,"벤질알코올,염화나트륨,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806478025000,8806478025017,8806478025024,8806478025031",V03AF03,,,,Calcium Folinate
199301652,페르본주사50밀리그람(폴리네이트칼슘),Ferbon Injection 50mg,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1993-07-29,의약품,211,정상,,폴리네이트칼슘,"벤질알코올,염화나트륨,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806478025109,8806478025116,8806478025123",V03AF03,,,,Calcium Folinate
201208853,페르빈카타플라스마(펠비낙),Ferbin Cataplasma,명문제약(주),"Myungmoon Pharm. Co., Ltd.",2012-11-28,의약품,5049,정상,,펠비낙,"폴리비닐피롤리돈,타르타르산,피로아황산나트륨,프로필렌글리콜,폴리소르베이트80,박하유,수산화칼륨,젤라틴,폴리아크릴산나트륨,산화티탄,부직점착테이프,에데트산나트륨수화물,실리코나이즈드폴리에스테르필름,농글리세린,카올린,건조수산화알루미늄겔,l-멘톨,정제수,부직포",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806498061705,8806498061712",M02AA08,,201208853,,Felbinac
200301765,페르펜정(수출용),Perpen Tab,미래바이오제약(주),"Mirae Pharmaceutical Co., Ltd",2003-09-05,의약품,243,정상,,아세트아미노펜/말레인산돔페리돈,"라우릴황산나트륨,저치환도히드록시프로필셀룰로오스,폴리에칠렌글리콜 400,미결정셀룰로오스,히프로멜로오스,유당,산화티탄,탈크,카르복시메틸셀룰로오스칼슘,전분글리콜산나트륨,스테아린산마그네슘,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,18.15,7.1,N,"8806575012002,8806575012019",N02CX,,,,Acetaminophen/Domperidone Maleate
200201978,페리나돔정(돔페리돈)(수출용)(수출명:DOMPELTabs.),Perinadome Tab.(Domperidone),(주)테라젠이텍스,"THERAGEN ETEX CO., LTD.",2002-10-18,의약품,190,정상,,돔페리돈,"미결정셀룰로오스,유당,경질무수규산,옥수수전분,스테아린산마그네슘",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806545020303,8806985017000",A03FA03,,,,Domperidone
197600345,페리나정,Perina Tab.,삼진제약(주),"SAMJIN PHARM.CO.,LTD",1976-06-22,의약품,309,정상,,수도에페드린염산염/클로르페니라민말레산염,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,원형,,,8.15,8.15,N,"8806478025208,8806478025215,8806478025222,8806478025239,8806478025246",R01BA52,,197600345,,Pseudoephedrine Hydrochloride/Chlorpheniramine Maleate
199501956,페리날정(돔페리돈말레산염),Perinal Tab.,신일제약(주),Sinil Pharm,1995-11-01,의약품,112,정상,,돔페리돈말레산염,"유당수화물,포비돈,스테아르산마그네슘,전호화전분,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,신고,제조,,원형,,,7.0,7.0,N,"8806538027203,8806538027210,8806538027227",A03FA03,,,,Domperidone Maleate
200400766,페리닥터캡슐,Ferridoctor Cap.,동화약품(주),"Dongwha Pharm. Co., Ltd.",2004-12-28,의약품,331,정상,,철단백추출물/시아노코발라민/폴산,"라우릴황산나트륨,미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,상, 하부 분홍색의 1호 공캡슐",,일반의약품,완제의약품,신고,제조,,장방형,,,18.8,6.5,N,"8806427036507,8806427036514,8806427036521,8806427036538",B03AE01,,200400766,,Ferritin Extract/Cyanocobalamin/Folic Acid
198902460,페리덱스연고(덱사메타손),Peridex Ointment,(주)녹십자,GC Biopharma Corp.,1989-12-02,의약품,218,정상,,덱사메타손,"폴리아크릴산나트륨,탄화수소 겔,유동파라핀",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806436017207,8806436017214",A01AC02,,198902460,일본,Dexamethasone
198100257,페리돌정1.5밀리그램(할로페리돌),Peridol Tab. 1.5mg,환인제약(주),"Whan In Pharm Co., Ltd.",1981-06-02,의약품,32,정상,,할로페리돌,"미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,7.6,7.6,N,"8806572008701,8806572008718,8806572008725,8806572008732",N05AD01,,,,Haloperidol
198400475,페리돌정10밀리그램(할로페리돌),Peridol Tab. 10mg,환인제약(주),"Whan In Pharm Co., Ltd.",1984-02-23,의약품,30,정상,,할로페리돌,"미결정셀룰로오스,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스,청색1호",,전문의약품,완제의약품,신고,제조,,원형,,,7.6,7.6,N,"8806572009005,8806572009012,8806572009029,8806572009036,8806572009043",N05AD01,,,,Haloperidol
198902844,페리돌정20밀리그램(할로페리돌),Peridol Tab. 20mg,환인제약(주),"Whan In Pharm Co., Ltd.",1989-09-22,의약품,28,정상,,할로페리돌,"미결정셀룰로오스,유당수화물,황색 5호,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,7.6,7.6,N,"8806572009104,8806572009111,8806572009128",N05AD01,,,,Haloperidol
198500715,페리돌정3밀리그램(할로페리돌),Peridol Tab. 3mg,환인제약(주),"Whan In Pharm Co., Ltd.",1985-10-22,의약품,31,정상,,할로페리돌,"미결정셀룰로오스,황색4호,유당수화물,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,7.6,7.6,N,"8806572008800,8806572008817,8806572008824",N05AD01,,,,Haloperidol
198200323,페리돌정5밀리그램(할로페리돌),Peridol Tab. 5mg,환인제약(주),"Whan In Pharm Co., Ltd.",1982-09-14,의약품,29,정상,,할로페리돌,"미결정셀룰로오스,유당수화물,황색 4호,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨,청색 1호,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,7.6,7.6,N,"8806572008909,8806572008916,8806572008923,8806572008930,8806572008947",N05AD01,,,,Haloperidol
198301325,페리돌주(할로페리돌),Peridol Inj.,환인제약(주),"Whan In Pharm Co., Ltd.",1983-10-20,의약품,114,정상,,할로페리돌,"수산화나트륨,주사용수,락트산",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806572009203,8806572009210,8806572009227,8806572009234,8806572009241",N05AD01,,,,Haloperidol
199804334,"페리돔정(돔페리돈)(수출명:  DOMRID Tablet, DOMPERIDONE-K Tablet)",,(주)넥스팜코리아,nexpharm korea,1998-06-24,의약품,42,정상,,돔페리돈,"유당수화물,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,옥수수전분,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,원형,,,5.03,5.03,N,"8806625017902,8806625017919,8806625017926,8806625017933,8806625017940",A03FA03,199804334,,,Domperidone
200402806,페리비타캡슐,Ferrivita Cap.,광동제약(주),"Kwangdong Pharm Co., Ltd.",2004-12-18,의약품,211,정상,,철단백추출물/시아노코발라민/폴산,"라우릴황산나트륨,콜로이드성이산화규소,스테아르산마그네슘,상, 하 짙은 갈색 1호 공캡슐,D-만니톨",,일반의약품,완제의약품,신고,제조,,장방형,,,19.1,6.91,N,"8806418032204,8806418032211,8806418032228",B03AE01,,200402806,,Ferritin Extract/Cyanocobalamin/Folic Acid
201905615,페리슨SR서방정(에페리손염산염),Perrison SR Tab. (Eperisone hydrochloride),(주)휴온스,"Huons Co., Ltd.",2019-08-08,의약품,5248,정상,,에페리손염산염,"시트르산수화물,미결정셀룰로오스,히프로멜로오스,콜로이드성이산화규소,스테아르산마그네슘,오파드라이흰색(88A180040),전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,원형,,,8.2,8.2,N,"8806706082904,8806706082911,8806706082928",M03BX09,,,,Eperisone Hydrochloride
201206704,페리슨정(에페리손염산염),Perrison Tab. (Eperisone hydrochloride),(주)휴온스,"Huons Co., Ltd.",2012-09-05,의약품,5078,정상,,에페리손염산염,"시트르산수화물,오파드라이 흰색(03B28796),저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,유당수화물,포비돈,콜로이드성이산화규소,스테아르산마그네슘,탭쉴드클리어(11C496)",,전문의약품,완제의약품,허가,제조,,원형,,,7.7,7.7,N,"8806706062401,8806706062418,8806706062425",M03BX09,,,,Eperisone Hydrochloride
202008834,페리에정,Perrier Tab.,(주)인트로바이오파마,INTRO BIO PHARMA,2020-12-15,의약품,182,정상,,파모티딘/수산화마그네슘/침강탄산칼슘,"저치환도히드록시프로필셀룰로오스,오파드라이 녹색 (03B41083),유당수화물,콜로이드성이산화규소,스테아르산마그네슘,옥수수전분",,일반의약품,완제의약품,허가,제조,,장방형,,,19.8,8.7,N,"8800524019500,8800524019517",A02BA53,,202008834,,Famotidine/Magnesium Hydroxide/Precipitated Calcium Carbonate
202107381,페리오씨피씨가글액(염화세틸피리디늄)(수출용),PERIOE CPC GARGLE SOLUTION (EXPROT),태극제약(주),"TAI GUK PHARM. Co., Ltd.",2021-11-10,의약품,5220,정상,,염화세틸피리디늄,"시트르산수화물,사카린나트륨수화물,청색1호(브릴리안트블루FCF),메틸파라벤,수크랄로스,프로필파라벤,농글리세린,폴록사머407,조합향료(Optamint 303615),정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,,,,,,Cetylpyridinium Chloride
200410457,페리오클린치과용연고(미노사이클린염산염),PERIOCLINE DENTAL OINTMENT,바이머,WEIMER,2004-01-13,의약품,1,정상,,미노사이클린염산염,"아미노알킬메타크릴레이트공중합체-RS,트리아세틴,히드록시에틸셀룰로오스,마그네슘클로라이드,농글리세린",,전문의약품,완제의약품,신고,수입,,,,,,,N,"8806665000308,8806665000315,8806665000322",A01AB23,,,일본,Minocycline Hydrochloride
201205400,페리올리멜엔4이주,PeriOlimel N4E,주식회사박스터코리아,.,2012-06-05,의약품,106,정상,,L-알라닌/L-아르기닌/L-아스파르트산/L-글루탐산/글리신/L-히스티딘/L-이소류신/L-류신/L-리신아세트산염/L-메티오닌/L-페닐알라닌/L-프롤린/L-세린/L-트레오닌/L-트립토판/L-티로신/L-발린/아세트산나트륨수화물/염화칼륨/염화마그네슘수화물/글리세로인산나트륨수화물/포도당일수화물/염화칼슘수화물/정제올리브유/정제콩기름,"수산화나트륨,정제난황레시틴,글리세린,올레인산나트륨,아세트산무수물,주사용수,염산",,전문의약품,완제의약품,허가,수입,,,,,,,N,"8800782002009,8806466015006,8800782002016,8806466015013,8806466015105,8800782002115,8806466015112,8806466015204,8800782002214,8806466015211,8800782002108,8806466015303,8800782002207,8806466015310",B05BA10,,,"벨기에,프랑스,미국",L-Alanine/L-Arginine/L-Aspartic Acid/L-Glutamic Acid/Glycine/L-Histidine/L-Isoleucine/L-Leucine/L-Lysine Acetate/L-Methionine/L-Phenylalanine/L-Proline/L-Serine/L-Threonine/L-Tryptophan/L-Tyrosine/L-Valine/Sodium Acetate Hydrate/Potassium Chloride/Magnesium Chloride Hydrate/Sodium Glycerophosphate Hydrate/Glucose Monohydrate/Calcium Chloride Hydrate/Purified Olive Oil/Refined Soyabean Oil
202201452,페리콤파정10밀리그램(페람파넬(미분화)),Pericompa Tab. 10mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2022-04-05,의약품,5153,정상,,페람파넬(미분화),"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,오파드라이초록색(03F610024),유당수화물,포비돈,스테아르산마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,8.2,8.2,N,"8806519051609,8806519051616,8806519051623,8806519051630",N03AX22,,,,Perampanel(Micronized)
202201451,페리콤파정12밀리그램(페람파넬(미분화)),Pericompa Tab. 12mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2022-04-05,의약품,5152,정상,,페람파넬(미분화),"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,오파드라이파란색(03F605018),유당수화물,포비돈,스테아르산마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,9.2,9.2,N,"8806519051708,8806519051715,8806519051722,8806519051739",N03AX22,,,,Perampanel(Micronized)
202201450,페리콤파정2밀리그램(페람파넬(미분화)),Pericompa Tab. 2mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2022-04-05,의약품,5151,정상,,페람파넬(미분화),"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,유당수화물,오파드라이주황색(03F630041),포비돈,스테아르산마그네슘",,전문의약품,완제의약품,허가,제조,,원형,,,5.6,5.6,N,"8806519051203,8806519051210,8806519051227,8806519051234",N03AX22,,,,Perampanel(Micronized)
202201455,페리콤파정4밀리그램(페람파넬(미분화)),Pericompa Tab. 4mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2022-04-05,의약품,5156,정상,,페람파넬(미분화),"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,유당수화물,포비돈,스테아르산마그네슘,오파드라이빨강색(03F650017)",,전문의약품,완제의약품,허가,제조,,원형,,,5.6,5.6,N,"8806519051500,8806519051517,8806519051524,8806519051531",N03AX22,,,,Perampanel(Micronized)
202201454,페리콤파정6밀리그램(페람파넬(미분화)),Pericompa Tab. 6mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2022-04-05,의약품,5155,정상,,페람파넬(미분화),"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,유당수화물,포비돈,스테아르산마그네슘,오파드라이분홍색(03F640089)",,전문의약품,완제의약품,허가,제조,,원형,,,6.7,6.7,N,"8806519051401,8806519051418,8806519051425,8806519051432",N03AX22,,,,Perampanel(Micronized)
202201453,페리콤파정8밀리그램(페람파넬(미분화)),Pericompa Tab. 8mg,명인제약(주),"MYUNG IN PHARM.CO.,LTD.",2022-04-05,의약품,5154,정상,,페람파넬(미분화),"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,크로스포비돈,유당수화물,포비돈,스테아르산마그네슘,오파드라이자주색(03F600008)",,전문의약품,완제의약품,허가,제조,,원형,,,7.4,7.4,N,"8806519051302,8806519051319,8806519051326,8806519051333",N03AX22,,,,Perampanel(Micronized)
201606382,페리터치액(폴리크레줄렌액50%),Peritouch Sol.,(주)녹십자,GC Biopharma Corp.,2016-10-31,의약품,5053,정상,,폴리크레줄렌 액50%,정제수,,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806436053007,8806436053014",D08AE02,,201606382,,Policresulen Solution 50%
202001085,페리톡겔,Peritok Gel,(주)퍼슨,"Firson Co., Ltd.",2020-02-17,의약품,5119,정상,,리도카인염산염수화물/염화세틸피리디늄수화물,"트롤아민,아스파탐,에탄올(95),카보머호모폴리머,농글리세린,바나나에센스에스,정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806574015516,8806574015523,8806574015509",A01AD,,202001085,,Lidocaine Hydrochloride Hydrate/Cetylpyridinium Chloride Hydrate
201606583,페리퓨어1.5%액,Peripure 1.5% Sol.,(주)보령바이오파마,"Boryung Biopharma Co, Ltd.",2016-11-10,의약품,5073,정상,,포도당수화물/염화칼슘수화물/염화마그네슘/염화나트륨/탄산수소나트륨/락트산(S)-나트륨액(60%),"염산,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806705009100,8806705009117,8806705009124",B05DB,201606583,,,Glucose Hydrate/Calcium Chloride Hydrate/Magnesium Chloride/Sodium Chloride/Sodium Bicarbonate/Sodium Lactate 60%
201606584,페리퓨어2.5%액,Peripure 2.5% Sol.,(주)보령바이오파마,"Boryung Biopharma Co, Ltd.",2016-11-10,의약품,5074,정상,,포도당수화물/염화칼슘수화물/염화마그네슘/염화나트륨/탄산수소나트륨/락트산(S)-나트륨액(60%),"염산,주사용수",,전문의약품,완제의약품,신고,제조,,,,,,,N,"8806705009209,8806705009216,8806705009223",B05DB,201606584,,,Glucose Hydrate/Calcium Chloride Hydrate/Magnesium Chloride/Sodium Chloride/Sodium Bicarbonate/Sodium Lactate 60%
